patient_id,file_id,file_name,md5
TCGA-53-7624,1120d776-47df-4f72-862e-427d3c44dd43,ec99ae0d-704e-481d-bc90-7b553075a845.rna_seq.augmented_star_gene_counts.tsv,62306b327ba0a501e400fd14bf90b357
TCGA-53-7626,f8670621-43a9-491c-81b7-8999ca9975a7,9b4a912b-c42b-4a3a-8723-58b4dcb85949.rna_seq.augmented_star_gene_counts.tsv,7923c2b114babb1a7a4628121c3bb2ff
TCGA-53-7813,9835daf0-92cc-4237-838d-b122a15aa1f1,dad295e6-b4f8-4ad1-8439-acc3f903cfb0.rna_seq.augmented_star_gene_counts.tsv,ad4404bac2770b4fba3453695cc0b5b2
TCGA-53-A4EZ,360ebab8-859c-4286-b613-befa0fa306f0,ecef82f6-3009-4345-a56d-d028535d78fd.rna_seq.augmented_star_gene_counts.tsv,021cfd0b440d454b17b7b0d10c139349
TCGA-55-1592,b9ac77d6-9a1b-443d-8ef5-e8ef2e3008dd,6f6bf240-1ca4-47d0-9a77-17b0ce9b8ae7.rna_seq.augmented_star_gene_counts.tsv,11bcef36ba61bd2bf27d9c24b968c510
TCGA-55-1594,9ffe0bdc-838e-4715-8fd3-31f032c8f46e,96f7dff7-660b-4700-88b3-6479ad02f20c.rna_seq.augmented_star_gene_counts.tsv,5625ab3cfe5ea5e0552b8886e9377372
TCGA-55-1595,aabb1f03-8a4e-4d38-b09e-d9b56b5b921c,f8cc4515-2576-4a72-9cf1-28dfe774eda9.rna_seq.augmented_star_gene_counts.tsv,52fff028a9744532f9c134b9cc53037e
TCGA-55-1596,e6b0ab3e-2b95-4803-91f8-cfa385fe0386,921aa14f-d674-4ecf-b4fd-ca846acc9fa3.rna_seq.augmented_star_gene_counts.tsv,66d353dfbf558ff92bdf9613201a1dc2
TCGA-55-5899,7a3f27a9-476d-43e2-abb8-db402f80dfcf,9ba0ff4b-4276-45ee-a543-a2e837777923.rna_seq.augmented_star_gene_counts.tsv,766e34e9da73695da4e71aece82960fd
TCGA-55-6543,cb93a89c-f291-4042-a988-0fb1b392e4d7,4102816c-2ab8-4ecb-83b0-4f78c052bcd8.rna_seq.augmented_star_gene_counts.tsv,dedf19999ef78fc8c2c60e835ed0198b
TCGA-55-6642,40e350a6-fda3-43ff-9405-bda7a7c534ae,d7c787e0-6416-4724-8954-85467906f90d.rna_seq.augmented_star_gene_counts.tsv,07bcf9b9b19f06f02ae924c400f37152
TCGA-55-6712,dba9c344-546c-49db-91df-abd25ae4b0cc,91181a9c-3113-47b6-8d1c-8173f9eac675.rna_seq.augmented_star_gene_counts.tsv,1209dda28577eb250101332233853261
TCGA-55-6968,883bbed6-0216-48c2-9694-5dba83ce65c7,af407c3f-2dad-4fb9-850e-4a79b361589b.rna_seq.augmented_star_gene_counts.tsv,d19a4ab3b293c1bedf7ad79fd796dad1
TCGA-55-6969,45d4b468-9089-46fd-8b5e-ad80a5148abd,6e2e3178-73ad-4590-a56b-bb7fd9984acd.rna_seq.augmented_star_gene_counts.tsv,793334bac3ad933f56e75de2b5cccf81
TCGA-55-6970,9bf51961-c60a-43df-87eb-a64dae9e4e10,52beaa60-92f3-48cf-a695-78bb66ccd4f6.rna_seq.augmented_star_gene_counts.tsv,178a1bafa3baf212e8d0ac4e73c478ff
TCGA-55-6971,d72c21fe-ff33-4f1e-a138-420968f1daf4,89bcf4e2-f855-4035-bf0d-fe4917248223.rna_seq.augmented_star_gene_counts.tsv,172d4f3390be50f967ab76bd36e2f9bd
TCGA-55-6972,68b00cb6-4335-4c64-a3e0-0c29ed574480,5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv,fbabeebae2266a15dd0d21fc71796c93
TCGA-55-6975,385d903b-bab4-4c2e-8334-3a304d1a56fa,f05d253b-7b64-4ecc-8249-55392326a91d.rna_seq.augmented_star_gene_counts.tsv,fc24531e9defdd925283193b80380612
TCGA-55-6978,deddc259-f962-468a-bfcf-60da1e695833,d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.augmented_star_gene_counts.tsv,6af5bf4748e870fd24ec95a64192037d
TCGA-55-6979,765f26d4-120a-459d-90c7-74a8532b407c,fa7777c7-e04a-41db-9ade-0c875c62411f.rna_seq.augmented_star_gene_counts.tsv,6f458d0bdc6812915432f06e1019dd20
TCGA-55-6980,4b11527c-fb98-4ad4-aaac-6f0c6c1d185c,78e95f3e-1067-48a8-9429-dfdd6f587066.rna_seq.augmented_star_gene_counts.tsv,6d0cc74da5bd27143b1a5fce6fbeeee5
TCGA-55-6981,a777fb14-4498-4f32-bccb-1e8521567302,96780e00-b519-4bec-a49b-c2cc2d19a744.rna_seq.augmented_star_gene_counts.tsv,6d7026d174217106f4ba9a89afc59647
TCGA-55-6982,5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4,4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.augmented_star_gene_counts.tsv,c5144e55397649f3223f805b5d73d5d5
TCGA-55-6983,26c96b62-02b6-4108-9a2d-bec3d880db2a,b573a788-d117-48b0-9cab-c4ecbde82706.rna_seq.augmented_star_gene_counts.tsv,660142b9835fcffcba5185caba0fb9c0
TCGA-55-6984,09296d1f-9877-438d-96d8-7b4cc52940dd,49932944-ad54-4c6c-affc-08a4b76de933.rna_seq.augmented_star_gene_counts.tsv,d9a028d0e2e6a3aff7c833c7e73199be
TCGA-55-6985,40dba5d9-ce2e-483b-b4a7-19fbca8158e5,dc3ac0d3-d862-4761-ac12-60bb4d6758c1.rna_seq.augmented_star_gene_counts.tsv,9a694d0d5914d8e5193fd1f5f60ca4d8
TCGA-55-6986,ad6ae9d2-c6f5-4686-9b3c-45ea130493f3,2fde57cd-97d2-492d-b37d-a4e2d43239cf.rna_seq.augmented_star_gene_counts.tsv,526f83fd0fa0a2130fd04c8103af23f5
TCGA-55-6987,1860869f-ecb5-43ae-9714-328ff5748c2a,b57cc3e6-9017-48b7-9de9-74fe57d9bf6d.rna_seq.augmented_star_gene_counts.tsv,a515e535c4089d239c9ec3ab7b071b32
TCGA-55-7227,47fc2fd2-84ce-49e2-8481-407d7a639042,ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.augmented_star_gene_counts.tsv,f374fb2cc687a42ba2c41ee20ceb0684
TCGA-55-7281,7f67633b-3eba-4891-94aa-b3e38f6927ae,acbeca74-24ec-4e54-98e6-d3f59475dde9.rna_seq.augmented_star_gene_counts.tsv,68f224b4f8fa9a7750f70100bb534b5e
TCGA-55-7283,cce2b6af-bff9-4ad0-805d-b32aa6fae985,98a4b8cc-fd54-454c-adcd-6fe9ae159a3b.rna_seq.augmented_star_gene_counts.tsv,9085784f862f100407194d1c8cd177b9
TCGA-55-7284,75719c78-9935-40e0-bd30-1f8eec34badf,74aaf5e2-be23-49b1-b694-3a3dde306a5d.rna_seq.augmented_star_gene_counts.tsv,c92e56274fc2cad8f4eebcc650dfd214
TCGA-55-7570,334cc9fa-3e9b-4462-b84d-dc595e89d537,49acc5ad-6a61-41e1-9acb-4260e932a184.rna_seq.augmented_star_gene_counts.tsv,3f0751b58efdb8a96a158b5d8ae5b61a
TCGA-55-7573,4f00f94a-f0db-4840-a230-3bc9866bc184,ff298d6f-071c-417a-acbe-a9ff38494f87.rna_seq.augmented_star_gene_counts.tsv,b725ce882c43e0bec66f28de9986718c
TCGA-55-7574,d3986831-ba2a-4a25-8eb0-b074cbd7edac,e270dd9d-4a6b-40b3-823f-a46dd9493585.rna_seq.augmented_star_gene_counts.tsv,a7d4ccf095f534b06be42af704a95681
TCGA-55-7576,458042ad-bec8-4433-80da-70f517a440f7,25a6fe1b-0472-489f-a721-f596395badb1.rna_seq.augmented_star_gene_counts.tsv,bbedd91fbaa3ea10504bcfe4ae3b89dc
TCGA-55-7724,69e97c5b-4c8a-4710-a0f6-48ebfd917f5a,af276b15-2dc4-4724-bbf5-1be8224b7f73.rna_seq.augmented_star_gene_counts.tsv,a52ccf5219e9acd92ddebf65affe68e2
TCGA-55-7725,6ac6539b-76a3-4b1c-8da3-6d621308454a,f3d482bb-14e8-4569-bee4-22d7d2a027ea.rna_seq.augmented_star_gene_counts.tsv,6f7def999c58d9701e5fafea74cf01a4
TCGA-55-7726,9711a58c-08fc-428f-93a1-3d3db7df213e,74ab82a4-a55b-4e4c-b3f5-1f9317860914.rna_seq.augmented_star_gene_counts.tsv,a59dab2bd8d4e8abe3058feb9740fd75
TCGA-55-7727,3563bce2-6547-4081-883e-1e7e498c83be,59e8b7b7-5183-4655-aa5e-e4b5ba73eded.rna_seq.augmented_star_gene_counts.tsv,f31fdad9c9382c6c9983bfb59b11fb5e
TCGA-55-7728,a43e0f24-382c-431f-9bdb-94b3fa5c52a1,597af330-73d5-4905-803e-56d744ab723d.rna_seq.augmented_star_gene_counts.tsv,f098a29f5ad3a6da88dd05b9f1425632
TCGA-55-7815,5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8,2172f060-6402-44dc-a918-2f9c15c21fa4.rna_seq.augmented_star_gene_counts.tsv,3fbe3820ba2a58b94cabf84d7191aaeb
TCGA-55-7816,215f38d1-a17c-4189-97f6-ae20361b0f3f,fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.augmented_star_gene_counts.tsv,84f21fd3f40729b3bd1f00daca2e8074
TCGA-55-7903,ae037177-0902-4c94-8e3c-632e240d3945,b71b334c-768e-46f6-bc7e-c95a11f44f03.rna_seq.augmented_star_gene_counts.tsv,4d981ef035274014c4677af0dac9d911
TCGA-55-7907,94d8b11e-0198-4f40-987a-44691b3b03fa,1efac920-fb46-4ac8-b8b1-d1f2743edefe.rna_seq.augmented_star_gene_counts.tsv,86cf9c580afa5f8a0e0898c02b70e087
TCGA-55-7910,b5b3c685-304f-4279-904a-c86c18f61576,f8a3b631-5140-45d0-8732-cb556d5f83b2.rna_seq.augmented_star_gene_counts.tsv,3a64a19aa379e81bd5c3bc4e64693b9b
TCGA-55-7911,eeacf4ac-09cf-41a8-8066-c38a173e61b4,73d96384-ebea-4467-8663-ada78336233c.rna_seq.augmented_star_gene_counts.tsv,2cc78fd591338744298101f62ddefcb9
TCGA-55-7913,a0fce6cc-a525-4970-82b7-8512bb0708b3,7d9c7c34-76e0-4622-b5f7-60e12f6d4e07.rna_seq.augmented_star_gene_counts.tsv,15cec03c65ac24e7da940cd4b9f99219
TCGA-55-7914,2e5071ce-d8cf-46e5-9cc0-91353f0d643c,22002e84-1d7a-4f93-9934-9d74f45195c0.rna_seq.augmented_star_gene_counts.tsv,c99f1da70059109c99a915d088f2db92
TCGA-55-7994,69a379e5-c8ba-43ed-b267-bad111c851fb,929a50ee-02a9-44f5-8078-e4020a89263f.rna_seq.augmented_star_gene_counts.tsv,4d87adab0256e62652f56526c1741c66
TCGA-55-7995,754343b4-f9f5-478a-a076-2791b8857c3e,8a6d64cc-3f03-4a5d-b6ce-83fa9c7f7d07.rna_seq.augmented_star_gene_counts.tsv,5af2aac801e2a7259b41ef4caca8fdac
TCGA-55-8085,74b6cce1-6a5b-4f86-8f41-d842106bfe8f,e48cabb8-73cd-4d42-81b0-f9ab7bebecc1.rna_seq.augmented_star_gene_counts.tsv,10a399584f292e29af3b0fce35b88872
TCGA-55-8087,a4c14abb-5b10-41df-9da5-39f1ee194b7c,404aadcc-cb30-4dba-b2b3-efd573cd9ffe.rna_seq.augmented_star_gene_counts.tsv,e9c7ce2f753e3178ca6b9eb11071d82c
TCGA-55-8089,8af996d7-2c5e-4d17-b1a5-8751f4784eba,14aca23b-01ce-4532-8f2f-3b22b05a4757.rna_seq.augmented_star_gene_counts.tsv,7166bdae4df12eeb3a95dacf75e4ad73
TCGA-55-8090,2f6e63bb-17bd-4b53-8666-45c7159aa1f4,25212f64-8017-4b93-b171-10a830558566.rna_seq.augmented_star_gene_counts.tsv,3021a5584b5e58dd72257014c2898f85
TCGA-55-8091,3e752bb7-c91d-46f8-ba39-a40e26357b4d,32dd8db9-1e43-497e-a35a-664d7d15ed60.rna_seq.augmented_star_gene_counts.tsv,ea16407248bc5498807d4a096f857771
TCGA-55-8092,133bfadb-ed2e-4b10-a5bf-46d31ade6dd4,d6662ab3-af1a-4e7e-a907-111e4241713b.rna_seq.augmented_star_gene_counts.tsv,4658c9ac1bc63d30ce4b7e5a7921f3c7
TCGA-55-8094,51ec5a15-11e8-435a-a3e0-2a99690309b9,7276835e-ce0e-4fc6-a329-27d936c136ba.rna_seq.augmented_star_gene_counts.tsv,8b759407788b4ee751e262bda55b4ef3
TCGA-55-8096,18be89fe-3383-45a2-9c0e-b1246e88c82d,77ca7978-5bc4-4264-8ca3-db132049c8a8.rna_seq.augmented_star_gene_counts.tsv,d70ff86e73201884a3de84fa2adfbdda
TCGA-55-8097,87b1a89f-591c-4d6b-929d-2eae2951740e,42ecec5f-f097-4d86-a9d9-cf0507b08c42.rna_seq.augmented_star_gene_counts.tsv,a6f75c1ad6217d7659b7b651205a9261
TCGA-55-8203,c96036a1-2f21-47fc-a5ea-54389bf26502,f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.augmented_star_gene_counts.tsv,7d821dc1a06dac4e96a7273f1036dc2d
TCGA-55-8204,76ac1fee-bf40-463f-a4d8-cb9affe0e7c5,7086e8ce-d1e5-4901-ac33-31c299f46356.rna_seq.augmented_star_gene_counts.tsv,e02c45cf2ed173e2a353fd83b6cea964
TCGA-55-8205,c79162f6-be6e-46b1-aca7-438423fed6c3,98f9eaa2-866f-4223-ad25-f93020214b4e.rna_seq.augmented_star_gene_counts.tsv,b9122a3fac42973365eb6bef6b19a98f
TCGA-55-8206,901c6ff1-19bf-48d8-894d-766f1995a916,aec36454-d9a1-4d51-90c6-561f219b6aee.rna_seq.augmented_star_gene_counts.tsv,cb207a8f7a526f6199dd3eb7218bcacd
TCGA-55-8207,7c802f6c-03bd-4612-835f-c82f6b8f2137,9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.augmented_star_gene_counts.tsv,14aaa84fb2138c7d738d057b693f80a9
TCGA-55-8208,87b32d0a-6e9c-466d-a563-688142d3df95,c45c7b03-a317-4dac-ba0f-19989348cae3.rna_seq.augmented_star_gene_counts.tsv,fff2a6655b234dfc7eee7fb4c1e625d3
TCGA-55-8301,5fa5664e-daf5-4082-8d39-703a5d650e43,a6caa89b-29fc-46cf-8d6b-a6c0241be6d7.rna_seq.augmented_star_gene_counts.tsv,1b8d306c7b79f00655a7ebd2517ef9a5
TCGA-55-8302,b5df8e57-5822-4192-a4a4-398d11e9d968,6b48d62b-0932-48df-9448-ae6dcb8853b2.rna_seq.augmented_star_gene_counts.tsv,3d1b590b2250f34bf59793fc302e218f
TCGA-55-8505,f8d97584-0c4f-4bb1-b4a7-77d87aabc852,268f14f5-e6f7-413a-90a6-20a205012246.rna_seq.augmented_star_gene_counts.tsv,5b34f264b48b5b934be5a50e1520121c
TCGA-55-8507,3976128b-36ba-4bf0-8121-867e89aba2c9,fec7a02d-1d67-412d-9d69-df7124864e7a.rna_seq.augmented_star_gene_counts.tsv,9fd77741af4d59ab2697eb01c9cf90d9
TCGA-55-8508,9f1c581d-42a9-4067-8b91-5d309457b5e8,aac03db2-1e90-4c0e-9094-4df06abeb84d.rna_seq.augmented_star_gene_counts.tsv,afec85b38f09563a0aca66cd9d133375
TCGA-55-8511,4b2e6f07-59e6-47c0-85ea-1e73f3354a01,27e24fc6-af40-4152-8424-a9d365c717d9.rna_seq.augmented_star_gene_counts.tsv,c0062d3812c06633f6f9b9372e354ce8
TCGA-55-8512,c7ee3fa6-4a2f-4824-a098-91ce6c1223c3,a4f3f3fa-b161-402b-bc1a-1dddd6be8097.rna_seq.augmented_star_gene_counts.tsv,a77292fecf469bc39181451fc11841d8
TCGA-55-8614,d2436cea-20c9-4c32-98d3-61eb445865be,56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv,62d0d93247cfba62970644403835bb37
TCGA-55-8615,4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e,c6bf25d8-abea-411f-bb80-6e6fefb82757.rna_seq.augmented_star_gene_counts.tsv,f895fefd4930b04b87c8e4ea8b1c598a
TCGA-55-8616,927beddd-e0e7-4695-b744-79f27519389e,044b4834-bb51-40c8-8027-e5d752fa8787.rna_seq.augmented_star_gene_counts.tsv,1fe66fdefd31ec9515e8bd37a6087e25
TCGA-55-8620,0c212a58-9a27-4850-bb22-540502e893dc,57d89d75-a9bb-4bd3-af76-d29def9a9625.rna_seq.augmented_star_gene_counts.tsv,87a42acee64207ba01415d1af99e9b4b
TCGA-55-8621,8b26e78c-f162-48fc-8c1b-9628baa3ca62,b603c2a6-4366-415a-871e-5949a2a8a4b6.rna_seq.augmented_star_gene_counts.tsv,506c16c3914540043a5a84458df4cd36
TCGA-55-A48X,b06a3383-3a16-4f91-91c4-71cad60dae4b,897e33bc-3862-47bc-8277-a9b1b5371802.rna_seq.augmented_star_gene_counts.tsv,0ca130d5ecf485bfd517f70aa3326719
TCGA-55-A48Y,8d308359-6f2a-4c2a-a2e7-b1a3b8d79de9,4772e349-a753-4c41-9c48-ae3af0f58520.rna_seq.augmented_star_gene_counts.tsv,09a0040484a54a2677585e08ab623437
TCGA-55-A48Z,bae11f13-84a4-4fe3-b9e4-9d48b74896af,da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.augmented_star_gene_counts.tsv,88a3c28c7d2701a31a9ae9f802e569d0
TCGA-55-A490,864c2830-c699-433c-bcba-20f0c692854a,aa764c7d-2e26-4e8c-94d3-870772bad93f.rna_seq.augmented_star_gene_counts.tsv,d1914be91865ed6be3de00fba503c10e
TCGA-55-A491,987832ae-aab4-430f-abc1-8783736fbe69,ed0926c8-6642-4741-9de6-e04014ba0364.rna_seq.augmented_star_gene_counts.tsv,9256869621404e0b417a632ed53adbf2
TCGA-55-A492,0ece8b9b-d1c3-4f03-b70d-6bc06c6f52ce,a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.augmented_star_gene_counts.tsv,25207b9becd97f541d1aff7d828905e3
TCGA-55-A494,4c37a5fe-812f-42ac-aa56-259b31df6894,482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv,3cd3cfb8e558b5e2603b79c6f2b79bd1
TCGA-55-A4DF,023a34d9-c000-4053-b695-5b984b4a6fc1,06770623-6a10-4874-9eea-1497077f18ac.rna_seq.augmented_star_gene_counts.tsv,784ae5f0b02aa4f9f0abb26097e161d5
TCGA-55-A4DG,3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f,1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.augmented_star_gene_counts.tsv,1e1576c258b94934785329e302ce6a21
TCGA-62-A46O,63a884f4-0d20-4cb5-b485-72e066b6490f,d3ebb2ea-10db-4c29-8e7c-7c13b23b5b15.rna_seq.augmented_star_gene_counts.tsv,ed0423f0517fabc14c44cdcd125c1956
TCGA-62-A46P,0869efb9-b167-45af-8b2c-67433e39baad,ef19e097-8ae9-4362-b77a-76d8f5399760.rna_seq.augmented_star_gene_counts.tsv,1362b5ced69dd2236a7d183880851851
TCGA-62-A46R,12272d02-341e-43a2-aa23-7232a8dde730,d4db8bd3-6f2f-4c34-a4a7-1e23342e62b5.rna_seq.augmented_star_gene_counts.tsv,295046bc13ef8d662a8ff4de95d891a4
TCGA-62-A46S,85feefbe-6aad-430b-a882-c71e4a5d1e07,160dd8d4-3262-4789-bd92-d5470bc7d41b.rna_seq.augmented_star_gene_counts.tsv,46f6d40d38e0220b88ece7a6a1769424
TCGA-62-A46U,fb60fc57-836c-42e1-bc96-042b82d1a878,21eea21d-7db3-4f85-a9e4-72cbb562b5ed.rna_seq.augmented_star_gene_counts.tsv,39731a67ca0d8a74c19679a2772f008d
TCGA-62-A46V,fd52d8a9-e044-4f17-861a-9780752b20ee,1084d48c-88e8-4d67-9049-d0e4cd7f9535.rna_seq.augmented_star_gene_counts.tsv,be9025f55d1bd23e3ac1aa39b5066e11
TCGA-62-A470,51f545d2-3da2-46c1-9ed4-204133701dad,ebc79b86-12cb-4a5b-b0e4-4d1017ef22f4.rna_seq.augmented_star_gene_counts.tsv,4ec5b81c26d790a1025a3e2de08d3327
TCGA-62-A471,03680aea-84a2-4775-bb9c-24f8c5907247,0a4e0b83-7afa-475b-8586-e9e79e31d6d2.rna_seq.augmented_star_gene_counts.tsv,06d101f59bf8eae8dd11581cea5894b9
TCGA-62-A472,7666bfbe-6803-4b5d-b3b4-e9069fc4bea5,c18d9cb5-17ca-4c49-bd72-4b4c6184fba3.rna_seq.augmented_star_gene_counts.tsv,599701dbdeae7d240828cacbe37318a4
TCGA-64-1676,a62db40f-4e4f-496c-84ed-ab9500b89757,cd271741-c470-4f57-9873-635fef14f902.rna_seq.augmented_star_gene_counts.tsv,0181ebe0b8f91a84d55e9fdcc8a2448b
TCGA-64-1677,49453e81-56b8-43b7-b56f-6195038a1142,ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.augmented_star_gene_counts.tsv,48a773f9dc82c8e4558bd66038da6bea
TCGA-64-1678,82e982fc-138a-48f8-8127-fb20caa019a2,b1d9364c-d703-4884-b96d-20d8084040a8.rna_seq.augmented_star_gene_counts.tsv,54f1b9cb73ec7405a3d531defbada6b5
TCGA-64-1679,503df94c-0048-4f7b-b957-3f8304be73f0,7d46888b-282b-4f43-a09a-ff44bd1af110.rna_seq.augmented_star_gene_counts.tsv,ad0274a89cab084d126ea5c05a86f59c
TCGA-64-1680,505bfb1f-dc96-4f7e-ba2c-8e20eb0e1f6c,8b3aec43-4c75-4598-bf0a-168f7ffb9f3b.rna_seq.augmented_star_gene_counts.tsv,b2f63e2077860a37964300344dd3d23c
TCGA-64-1681,306febc7-f9b2-493a-9520-b9700d0f3e47,04c4affd-ca5d-4ea4-95d1-a6502e80d1af.rna_seq.augmented_star_gene_counts.tsv,2f1039985e94678936c051c4119da1cd
TCGA-64-5774,db9bab18-a465-445f-a4fd-dc90faa1da6d,5a335f07-9b07-46cf-8902-503b24f89bfa.rna_seq.augmented_star_gene_counts.tsv,0687e96c67caf44632fd921fad9f91a3
TCGA-64-5775,c140ee8e-c45f-47fb-b214-c3c8cdde972e,b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.augmented_star_gene_counts.tsv,c8a1f9e2ec7fa72254b4a3d602c5e39f
TCGA-64-5778,cb061496-b611-48bb-9484-c6ca07f9951e,4b6faa2b-5b8d-4ee5-ac5d-aafa6d95327f.rna_seq.augmented_star_gene_counts.tsv,7a1e7f013be2ee8a3b3499df31923bd2
TCGA-64-5779,b817c1a8-7e62-423e-b7e0-eb9136fe0455,73559b1e-ad93-432f-a7bb-c3946d4120d4.rna_seq.augmented_star_gene_counts.tsv,d165dd36e556a7fcfb1c7748ca6e63de
TCGA-64-5781,dfc3bc40-b667-4f75-a932-4074c0b0c408,484f0a13-a636-484b-9880-5066955dee6e.rna_seq.augmented_star_gene_counts.tsv,e493bfaf02ca6ab9c2322feb873d9156
TCGA-64-5815,21285d92-3596-4a82-91ae-a99e22479a3c,4f721842-9460-4376-b577-59c3731f34a6.rna_seq.augmented_star_gene_counts.tsv,d8b5726161df406be7d7bce03f7051ff
TCGA-67-3770,67543f50-3821-4723-842d-3924b9a32142,1da64d9f-f5dd-4017-bf82-d1a61512b56b.rna_seq.augmented_star_gene_counts.tsv,0a7a8cd5f1ff8bb03146c36f27b55c39
TCGA-67-3771,29bb005f-53d0-44e6-8626-d6bbe0dba8be,d53203c7-5070-455b-aec3-ce01f32186de.rna_seq.augmented_star_gene_counts.tsv,6fb070522dad7bdec32689d09a192b0d
TCGA-67-3772,58b3d72d-6cff-4c5c-9317-13d88cd17b79,49ab8f1a-6252-47b0-9f16-63e065f33efd.rna_seq.augmented_star_gene_counts.tsv,d577430cc1b82504a921cbd36a0baa39
TCGA-67-3773,269a7c8d-f4d6-4f1a-a85b-874934f214b9,75eaaf2c-7cd9-416d-88c0-7c5502db9ab5.rna_seq.augmented_star_gene_counts.tsv,2fd721554185bc4cff98277c0b4138a5
TCGA-67-3774,d00354a6-0cdd-42c0-8d0c-1f87f4fdc843,ca927d21-e459-469e-9655-c214b34447f7.rna_seq.augmented_star_gene_counts.tsv,887b5dd39ebee8808caad2ea192d3516
TCGA-67-4679,77b2c8e8-d630-4b66-be6e-db594df4e0ec,fc4f0b8e-ced1-4543-a21d-3cbb2d269eb0.rna_seq.augmented_star_gene_counts.tsv,68a918ea345dbed817a274accc49bf8c
TCGA-67-6215,edfdd711-4764-43a7-9948-4320dc17b2b1,7a7440bf-1ca1-4c6b-80f8-7151a38e5d18.rna_seq.augmented_star_gene_counts.tsv,f162e413b4faf2d30348c355707d16e0
TCGA-67-6216,a5407526-9c45-427b-abcc-65d6e1f87158,c208cf0f-3922-4159-a7dd-76dccf9ff396.rna_seq.augmented_star_gene_counts.tsv,977894d85184f34de20c1e64f29b22d1
TCGA-67-6217,7a26df49-5d12-4dc2-b686-07e015a415b0,1e3d606d-e374-460c-a046-b6c98aa8256b.rna_seq.augmented_star_gene_counts.tsv,4227d00c4ec12db70520d68161741ce9
TCGA-69-7760,d21e7461-c76d-4ae7-be02-313c3c34118d,72fe0e80-b3e6-4249-8345-fb9ff8d2ca9b.rna_seq.augmented_star_gene_counts.tsv,69cae17d13ab5d42ff7c3c9c4e7383ac
TCGA-69-7761,36101746-9c10-478e-96fb-8b47d057a6d4,eaaacefc-a798-4b6e-8471-0fde96a80bb9.rna_seq.augmented_star_gene_counts.tsv,e442bf31d98890c4736b2d726f83931d
TCGA-69-7763,8a884668-03c2-44bb-8ea0-5b0d0bc68aa4,c8e5ea6c-c6b1-4807-8d9f-b2e96154a1eb.rna_seq.augmented_star_gene_counts.tsv,041a0de4e94a309df0391132ec129e3c
TCGA-69-7764,09f9f414-db5b-4b54-9e8e-234bf9d7c678,81a33f6c-0195-45c5-87e7-7748838d0a4e.rna_seq.augmented_star_gene_counts.tsv,fd359929e01900197b0e1d69a3a8e4ee
TCGA-69-7765,0905662e-ae14-4807-94ef-69db108fa2ee,e121b871-b177-47ef-a4f1-de73cb338519.rna_seq.augmented_star_gene_counts.tsv,4620c82ab3a9282afb23736a5cf2bedc
TCGA-69-7973,577f10d0-c9a2-47c3-aa2f-b1bd5bd86d90,3b21349a-ee41-45bf-87de-19b6cda494d5.rna_seq.augmented_star_gene_counts.tsv,0d57d3831709ab5d4813c95f6eaa641a
TCGA-69-7974,87d1edd3-df03-4046-a888-86baa85639b6,8ce815e6-3c63-4cbf-8480-4f07867f18da.rna_seq.augmented_star_gene_counts.tsv,872ff233eaee490ee0d78b06b3d83cb6
TCGA-69-7978,466db517-921b-47e8-b249-b4c9bd714bfd,28e5e6cc-60b0-4324-b05e-d05af474da90.rna_seq.augmented_star_gene_counts.tsv,d3b9fd17453841cff2554e66dc1a6776
TCGA-69-7979,668d7295-629a-496a-b525-b5b8157baf11,e25887be-64fe-4e7c-983b-4fbdec52c4b7.rna_seq.augmented_star_gene_counts.tsv,4d3665909fdb463d2fb915b38b7159fb
TCGA-69-7980,6feef177-114c-4285-b242-481fe0aea551,77322072-2a7f-49e6-a9d1-c521c25acd70.rna_seq.augmented_star_gene_counts.tsv,45b7be11c5973bc8825c17ba14a80053
TCGA-69-8253,15998b11-5041-4e2d-94d9-cf714c796c13,22d87348-bca7-4428-b8e2-2f161d77bcc5.rna_seq.augmented_star_gene_counts.tsv,3cdbc28b5bfcb065f57a3f4584ad6cec
TCGA-69-8254,e0ff7e04-078a-46a4-ac8c-8a287c1d608e,aa0b2722-97db-4b5a-9a56-213f63255097.rna_seq.augmented_star_gene_counts.tsv,a3021ebe129a6457c2e108905e0a5053
